subject,gender,trial,shift,max_response,mean_response,slope,p_value
6,M,32,-1,19.06019591,8.590987717,-0.053190504,0
6,M,33,0,55.54943322,42.37674762,0.020815383,3.1315E-07
6,M,34,-2,35.55392476,15.2339446,-0.0125863,0.022889861
6,M,35,1,53.16243112,38.43478953,-0.115449168,0
6,M,36,-1,54.22001877,25.50245802,0.014695317,0.050098299
6,M,37,0,17.16221312,7.63391978,-0.06141207,0
6,M,38,2,67.53530512,41.35961854,-0.121703459,0
6,M,39,-2,26.6112769,14.64985812,-0.032192992,0
6,M,40,2,37.37152768,21.10542156,-0.035146734,0
6,M,41,-1,36.32123933,15.53709494,-0.018959257,3.73794E-06
6,M,42,0,23.04677781,10.7985387,-0.035350308,0
6,M,43,-2,25.14149055,13.42892847,-0.030760183,9.32431E-09
6,M,44,1,39.26873988,15.51050808,0.032695175,9.90955E-07
6,M,45,0,29.4538146,19.62812921,-0.051817242,0
6,M,46,-1,27.61821191,12.37792318,-0.044056827,4.00885E-06
6,M,47,2,64.53065467,26.39471111,-0.073809278,0
6,M,48,-2,8.669282597,3.002115253,-0.042716436,0
6,M,49,1,17.20191668,9.66199475,0.013965183,5.76819E-07
6,M,50,-2,22.17229697,10.82696173,-0.06056498,6.66134E-16
6,M,51,-1,16.2342372,6.95919662,0.004357702,0.184371247
6,M,52,1,44.10209039,13.33862512,0.01100129,0.196854995
6,M,53,0,52.10777926,28.60915991,-0.03446318,1.37262E-10
6,M,54,2,25.66405701,14.27009382,-0.097683733,0
6,M,55,1,28.89611673,16.40726003,0.051193573,0
6,M,56,-2,78.74874185,45.02302719,-0.015234051,0.001524462
6,M,57,2,24.40670151,9.148891878,0.022210893,0.001500786
6,M,58,-1,21.19654039,10.03584065,-0.041785226,0
6,M,59,0,61.6701258,37.39162225,-0.156843217,0
6,M,60,2,33.34075468,17.90554398,-0.05105574,0
6,M,61,1,60.99022146,38.68430734,-0.067521374,2.22045E-16
6,M,62,0,30.35743822,16.72565456,-0.040051623,0
6,M,63,-1,31.92748338,19.73822687,-0.044973399,0
6,M,64,-2,26.0395284,18.09562631,-0.001622526,0.509912088
6,M,65,1,46.99800323,28.21451057,-0.056798078,0
6,M,66,-1,45.53695164,27.12395898,-0.012286102,1.12901E-07
6,M,67,-2,22.47027629,14.83117948,-0.126240361,0
6,M,68,2,67.9248447,46.3559537,-0.028282375,0.000278808
6,M,69,0,53.81963251,37.10325348,-0.124219899,0
6,M,70,-2,28.72230744,19.06468759,-0.045194217,0
6,M,71,0,66.96272367,38.18875224,-0.132235737,0
6,M,72,1,47.38572906,36.73141089,-0.107943496,0
6,M,73,-1,73.4776469,60.12193273,-0.18893717,0
6,M,74,2,63.17409271,45.23531259,-0.140990459,0
6,M,75,1,48.8561685,18.62921182,0.013943733,0.000412591
6,M,76,0,98.22696238,81.34990082,-0.342041429,0
6,M,77,2,70.69583352,51.20116744,-0.128332698,0
6,M,78,-2,46.46907023,26.56578901,-0.09632439,0
6,M,79,-1,134.9911826,86.87097208,-0.205866328,0
6,M,80,1,61.23096211,43.11807531,-0.088920148,0
6,M,81,2,51.20041662,35.69055741,-0.0861494,0
6,M,82,0,63.2371398,45.10814875,-0.113947452,0
6,M,83,-1,16.80460088,8.488959532,-0.037953193,0
6,M,84,-2,78.21519317,64.31246632,-0.129030989,0
6,M,85,-1,28.11306306,18.72332445,-0.0405289,0
6,M,86,2,25.51919908,11.33630022,-0.011699999,0.123494021
6,M,87,1,74.49356296,47.73814032,-0.10072922,0
6,M,88,0,68.91426942,47.23419587,-0.14737019,0
6,M,89,2,34.70900093,28.06205384,-0.048646283,0
6,M,90,1,60.51384041,40.13152172,-0.119859854,0
6,M,91,-2,37.56855804,27.05356119,-0.127032918,0
6,M,92,-1,55.38185251,37.06515985,-0.072581516,0
6,M,93,0,74.15896254,48.53353702,-0.077102981,0
6,M,94,2,41.69459714,15.38061605,-0.023856035,0.006228283
6,M,95,1,63.09161078,47.36885275,-0.119798073,0
6,M,96,-2,46.741609,28.84094998,-0.006864528,0.063072544
6,M,97,0,90.96852171,63.54735043,-0.134754508,0
6,M,98,-2,86.16684391,64.48077324,-0.151035385,0
6,M,99,0,60.78024029,22.07016767,0.027485988,0
6,M,100,1,45.31781342,28.26452791,0.013971816,1.68608E-06
6,M,101,2,45.42645953,31.50916366,-0.097948258,0
6,M,102,-1,48.49452985,34.81362877,-0.087331082,0
6,M,103,-2,61.37897604,36.08819933,-0.073377738,0
6,M,104,0,27.88729556,12.76083857,0.091769808,0
6,M,105,2,46.371656,17.76017359,-0.07028833,0
6,M,106,-1,68.00618228,37.72030603,0.151470515,0
6,M,107,1,63.67510891,51.07670753,-0.170259604,0
6,M,108,2,71.16352381,46.82081088,0.005531788,0.27161822
6,M,109,1,95.01546269,66.3994975,-0.094327284,0
6,M,110,-2,18.32096905,6.60199853,0.002072316,0.789735224
6,M,111,-1,32.37489572,25.12869083,0.021303848,3.23297E-07
6,M,112,0,66.02234698,46.36939564,-0.178414774,0
6,M,113,1,67.22375342,38.39264077,0.112462286,0
6,M,114,-2,77.68875491,62.58903462,-0.173655388,0
6,M,115,0,30.26029524,22.61793151,-0.044095834,0
6,M,116,-1,57.18764431,36.63379912,-0.035656433,7.64722E-13
6,M,117,2,56.86855332,37.5464566,-0.09410469,0
6,M,118,-1,20.07359745,13.75287481,-0.009228304,0.019053199
6,M,119,-2,43.60806455,18.84047423,0.017371092,0.004535959
6,M,120,2,36.51434147,15.27379438,-0.046983028,0
6,M,121,1,33.33377258,19.94437175,-0.059059934,0
6,M,122,0,69.98071721,56.09523592,-0.134474148,0
6,M,123,-2,73.06877554,21.19502044,0.011937151,0.007341421
6,M,124,0,26.72477223,15.60060212,-0.056156619,0
6,M,125,2,50.6197429,24.29465358,-0.084449486,0
6,M,126,-1,38.47302677,20.45758498,-0.012132247,0.000232307
6,M,127,-2,20.29191968,9.212779061,-0.008636505,0.194409321
6,M,128,0,60.87048889,46.54365752,-0.170400839,0
6,M,129,1,145.7330459,95.13552156,-0.155226172,0
6,M,130,2,59.51603919,41.15412195,-0.135238454,0
6,M,131,-1,23.57522828,15.48649462,-0.014628186,0.001630473
6,M,132,0,41.77927225,25.30356693,-0.042631203,0
6,M,133,-1,49.90409031,38.23487897,-0.146558721,0
6,M,134,2,67.28243774,45.90794412,-0.180438043,0
6,M,135,-2,38.40911583,15.49721084,-0.075987379,0
6,M,136,1,119.1034591,82.42073528,-0.281818771,0
6,M,137,1,91.26073091,69.18358227,-0.108515372,0
6,M,138,2,92.88270038,64.14139164,-0.146764409,0
6,M,139,-2,60.16904393,41.33722715,-0.040780344,0
6,M,140,0,77.04346213,64.20324656,-0.168805429,0
6,M,141,-1,28.88878195,17.90962728,-0.046937486,0
6,M,142,1,120.8446813,85.87769246,-0.157389918,0
6,M,143,2,55.67211512,40.69231515,-0.064202236,4.09361E-12
6,M,144,-1,63.72339324,46.64687136,-0.090736362,0
6,M,145,-2,70.87528451,53.32282957,-0.002055045,0.745642146
6,M,146,0,42.58859338,26.73470527,-0.10644743,0
7,M,1,-2,43.26829862,21.2723054,0.047377704,2.90878E-13
7,M,2,-1,31.74953851,16.02697518,0.072533271,0
7,M,3,2,21.65613031,8.669607976,-0.079258358,0
7,M,4,1,29.87470914,17.36354809,-0.093308992,0
7,M,5,0,28.19134333,20.1556152,0.059360073,0
7,M,6,1,40.89075058,32.13234166,-0.099077733,0
7,M,7,-2,21.41121918,11.23846004,-0.017584977,0.001342125
7,M,8,-1,15.95846493,6.987109809,0.02093832,5.76585E-08
7,M,9,2,22.10431249,4.777417102,-0.077096486,0
7,M,10,0,21.13251565,10.58979398,-0.023214423,8.78541E-10
7,M,11,2,24.19722714,16.22423614,-0.025747674,3.61265E-10
7,M,12,1,10.40354564,4.333722104,-0.016832128,0.000180535
7,M,13,0,15.2126247,5.125025495,-0.041595696,0
7,M,14,-2,24.44544351,8.881014894,0.042857734,1.93179E-14
